,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1505663,taxa1506553,taxa1508657,taxa1573535,taxa1578,taxa1654,taxa1678,taxa1716,taxa1730,taxa189330,taxa2039240,taxa2048137,taxa207244,taxa2147,taxa216851,taxa2172,taxa237,taxa239759,taxa239934,taxa244127,taxa283168,taxa286,taxa292632,taxa29465,taxa32207,taxa32636,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa44249,taxa447020,taxa44748,taxa459786,taxa52225,taxa52784,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa79206,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,condition
2679,,,,,0.015485928780527661,,6.743162828935026e-05,,,,,,,0.007124511094639403,,,,,,,,,0.0038312003955433003,0.001878705612896179,,,,,0.050869086339998815,,,0.00064367501748845,,0.00014163768600498764,0.001962500093799792,,0.004157311005925645,1.0526421108538448e-05,,,0.000270039179130922,6.868229218343403e-05,0.010195307842579769,,,,,,,0.00014591078764310717,,,0.04202512083497656,0.001786886038672195,,0.0001250663894083776,0.00017749005096872253,,7.920871329197248e-05,,0.027980582192380452,,,0.8084885476707219,0.02248464393182047,,,,,,,H2029
2680,0.0005941384220127456,,,5.767125744397461e-05,0.06073364270436293,,0.0017113634470649949,,,,,,,0.04510504311289533,,,,,,,,,0.0043229586267851255,0.035394593278124525,,,0.00029229784798043246,,,,,0.0033838299129402586,,,0.00032217072953414597,,0.005810897813896304,0.00018846883952464364,,,,0.009896221816932968,0.09747521250976704,,,,,,,,9.418255712073552e-05,,0.034670901977429176,0.05215110159881115,,,0.0031314662989812836,,0.0011117275850441005,,0.6421497438348546,0.0004144862315577744,,,0.00031490995971206285,,0.0003806717892435015,,4.491304761374281e-05,,0.00024738480036668966,H2029
2681,0.000993195220897962,,,3.497979995336026e-05,,,0.0009193489765519792,,,,,,,0.029707199115945954,,,,,,,,,0.0249987919888905,,,,7.552695545485295e-05,,0.01125477689610474,,,0.0024569895522795694,,0.00011271268873860529,0.008215315900157357,,0.0038403198393240183,3.32990888444901e-05,,,0.0005870933992172087,0.01200742033954566,0.1349852622644641,,,,,,,0.007612150700961577,,,0.01582357995667967,0.009488874742903724,,0.004535819105063352,,,,,0.7227856105918413,,,0.001060318620808464,0.0005757485992323351,,0.0004359344438631985,0.00025368233299509024,0.0006930832435203334,1.3865866648178845e-05,0.0064990997691123115,H2029
2682,,,4.317662521134958e-06,0.00014593699321436155,0.019284407884397173,,0.003943860888367698,,,,,,,0.01859908690073003,,,,,,2.1048604790532917e-05,6.681582751456347e-05,,0.0011940495702198726,0.006029831593891025,,,3.518894954724991e-05,,0.02164422633532348,,,0.037943078527918866,,0.0002523673743603383,0.0003698077949352092,,0.00043187419367652415,0.0007403711808116168,0.0001072939136502037,,0.004687794140759252,0.002934931098741487,0.04890206159750057,0.0041743161254332774,,,,,,0.0005753285309412331,0.008619349690941717,,0.006741814143626179,0.02139693221442548,,,0.0002835624860755383,,0.002948423794120034,,0.5586623536096521,,,0.050530683900472696,0.17699717797577616,,,,0.00013913667474357402,,0.0015925698209206293,H2029
2683,0.0006653114513933996,,,6.363275861841821e-05,0.03503872639626478,,0.0001234449168228941,,8.642461626021187e-05,,,,,0.009951873609268516,,,,,,,6.771684871608065e-05,,0.0014418155493167056,9.446105161367671e-05,,,9.709594845087829e-05,,0.08699770632230323,,,0.05563755940045559,,0.0006620178303468975,0.003534450617422202,,0.006633484532496843,0.0032575229598323153,,,,0.015537196179926568,0.10144537266004694,,,,,4.611069465102768e-06,,0.014299321645809266,,,0.06496483071446546,0.008133004322548263,,,0.0007082602698397852,,2.2791857641793686e-05,,0.5876122960095806,,,0.0020282118404359177,2.6480713213875898e-05,,0.000644627511221367,,0.00021975039622261193,,,H2029
2684,,,0.00023812171366579705,,0.01862299314155025,,0.002576997140019096,,,,,,,0.0011748816473586786,,,,,,,,,0.10763464386639496,0.0026312348546474614,,,,,0.13998774308300274,,,0.07346548853210061,,0.00033087022195222096,0.004982510353304271,,0.009180892557204404,,3.2461977900248374e-05,,0.0030648341308864933,,0.01753370223716459,0.009058303224512787,,,,0.00013771137208614683,,0.003782929374934534,7.934030002327786e-05,,0.004486507461163831,0.0036815108973952486,,,0.00013216662430815408,,,,0.5713045995094209,,,,0.025430733649773763,,8.548992937705162e-05,,0.00036333219985246933,,,H2029
2685,0.005386003635874985,,0.005315511339557985,4.943749624574337e-05,,,0.0012520381356098387,,,,,,,0.002489317269208944,,,,,0.0005056248311229578,,0.052616874266307304,,0.00021488281249193672,0.0015582616248814895,,,,,8.587055715335801e-05,,,0.0002559603145917402,,,,0.0004933428644147251,0.00010382906309648816,0.007890905585528829,7.988438850564795e-05,,,0.00013768187889733123,0.020249247548921965,,,,,,,,,,0.07776755542005255,0.012956752408555596,,,,,0.0014585609539558358,,0.15810813126057774,,,0.6476838378194163,0.0030563519338730654,,0.00010671893761607232,,,,0.00017741765354161349,H2029
2686,,,0.0035786257974251344,0.001212147594037707,0.061075496369417046,,0.07031773111865262,,,,0.0005452431857158562,9.085526165255007e-05,,0.0004942347648617834,,,,,0.0007757298138639101,0.00026140420490205433,0.003523822439352159,,0.1065007832638804,0.009370481304074366,,,0.003227147641474422,,0.12161546012776658,0.0032202274618399526,,0.0012138218310460463,0.002589263341297121,,0.0020047313937855667,,0.0077507128064063,0.031043702608628678,0.0003111848519500117,,0.04331295786894184,0.0014957633432503969,0.004167510761158371,,,,,0.0001024633049103697,,0.00014175206670606703,,,0.0004184476362842876,0.031874793859568346,,,4.3083699014599907e-05,,0.0656584411402447,,0.04827528474585919,,,0.27954958559843646,0.09376151386742608,,,,0.0001755716542745224,,0.0003000232718944159,H2029
2687,0.0005029375580088206,,0.0014800124321044299,,0.034586823862653784,,0.0014477454943954862,,,,,,,0.005223377209701895,,,,,,,0.00010186752235385446,,0.03679950911587658,0.004448304032420539,,,,,0.041208479484561,,,0.03771645015151461,,0.0006484054466057515,0.007017258944975138,,0.010825024263537148,0.0029097577752986463,,,0.0033798950577851525,0.008328869962507686,0.03162013227577779,0.04338076439842095,0.0031580265274228306,0.0034320288290421645,,0.00012640106176891886,,0.002322552842777213,,,0.05161136686881503,0.055444065730152134,0.05026588890013343,0.0016444138130760298,0.0005426712251049576,,0.0047780401355371396,,0.5274444305332165,,,0.025451280457422513,0.001677347423051687,,0.00013920116928982205,0.0001650680532383139,,,0.0001716014414521082,H2029
2688,0.0006676888455319977,,,8.916850421011498e-05,,,0.002998764437798723,,,,7.575739737713558e-06,,,0.015251294965214556,,,,,,,,,3.9414321608374595e-05,0.0013405988089913385,,,0.0013668067734893745,,0.22452240335633938,,,4.586393787156316e-05,2.7641212556522442e-06,,,,0.0005699208529709646,0.006559464489385417,,,,0.0008920945415464317,0.12973454300834467,,,,,,,,,,0.009916336192083085,0.057197654018627926,,0.0014310981863986192,,,0.03742067355902008,,0.4782114047028759,,,,0.02449482356869962,,2.2727219213140673e-05,,,0.0005578406193351511,0.006659075229450218,H2029
2689,,,,4.8767885951685525e-05,0.02927746067949786,,0.004595232629913188,5.708174592681694e-05,,,,,,0.004755527905775172,,,,,0.0009921882160565374,,0.0017731841110374808,,0.2204612610625032,0.0024576581194778735,,,5.606786056399604e-05,,0.16125238364448802,,,0.03254308404460771,,0.00014589810370992822,0.003940566851139729,,0.0038361366587691755,0.00277855283681069,1.7337439704237474e-05,,0.002224565874565347,0.006692353114371946,0.08156200801212769,,,,,0.000312580857357685,,0.004401073582932984,,,0.005074699017991193,0.013668087187652337,,0.0009553841773861386,0.0005900812811617667,,0.0016569928484582047,,0.3757175266712684,,,5.5155363737457224e-05,0.0363236597854943,,0.0006698740592157719,0.00029473647497203705,0.0008128318953735195,,,H2029
2690,,,4.187049948882678e-05,2.8956224947694663e-05,0.029083551623248643,,0.0011347409825321322,,,,,,,0.04733838315098815,,,,,,,,,0.055432606505182405,0.0026540852037423555,,,0.00022983372972421064,,0.09617855518123217,0.00014649630182596743,,0.048491083046554036,0.01155000250718533,,0.008014719851550415,0.0003372845296172239,0.07084569227725374,0.0007897886024061109,3.5816933297671104e-05,,0.005976383222218445,0.006141645579236995,0.020167556658605,,,,,0.00014811058614360895,,0.0017780332831122756,0.0034322711376154175,,0.0030050911500595317,0.011388170504341768,,0.0010966035155278513,0.00026706316179981806,,0.0011688427387423089,,0.5117372090416469,,7.496332800047783e-05,,0.06008759712064142,,,0.0009402197222563295,0.00025677209927485337,,,H2029
2691,,,6.370424024109987e-05,,0.03674959042103331,,0.00019297420826281224,,,,,,,,,,,,,,0.0005149081366240848,,0.21838971813562508,0.0018372882014989936,,,6.866820701313362e-05,,0.0997162679325885,,,0.023488249773570724,,8.159520381530486e-05,0.0016418320098501645,,0.0016571375740639356,0.0005341435078657156,,,0.00440510684628229,0.0007507999742701056,0.008045452561748125,,,,,,,0.00034820158586328445,,,0.09277353990605278,0.006365253225389118,,0.0009250558911633738,2.7818897118272502e-05,,0.0050399775132305225,,0.3948452928047509,,,,0.1014708233545536,,3.1955536094967295e-05,,3.464435142981892e-05,,,H2029
2692,0.0001448335165464044,,0.0007082393091134072,,,,,,,,,,,0.00830682223887359,,,,,,,,,6.917421685798418e-05,0.0005438367706927047,,,,,0.008689669672635294,,,0.010771153714439277,,0.0004120871931901624,0.007845926264380671,,0.0007210957013912891,0.00010967754120246178,,,0.0005066328744549401,0.003334697855439995,0.06083667580570328,0.0005356450871174171,,0.02670363694822469,,,,0.00348078287919929,,,0.04854949176292084,0.010318904517053605,0.008672376118420796,,,,0.0020917236462730912,,0.15156662535175885,,,0.6441405228706116,4.1868604940358846e-05,0.0002845472308582541,,,0.0006133523076996591,,,H2029
2693,,,0.003146855410843054,,0.051886833660972326,,8.325014314399613e-06,,8.910848655042549e-05,,,,,0.00030072829486337373,,,,,,,0.019674783829697753,,0.098230749457872,0.0031452109635710735,,,0.00032416166848909107,,0.09172233548923797,0.013222897736038054,,0.08806919587453402,5.467787179334067e-05,0.0006452399983432192,0.005929979640714993,,0.031312948285319414,0.0001706114044679427,7.019734292265354e-05,,0.04016778295516014,0.0020411701763453868,0.01710564330109223,0.0014941859025029826,,,,0.0015173109422652034,,0.0023895874420961855,,,0.001811255892131659,0.03406595857452322,,,0.00095038774525004,,0.0007220151303537937,,0.4278420134283509,0.00016228639015354308,,,0.0535067170018273,,0.0006704205971954158,,0.007548424090206978,,,H2029
2694,0.0008832111647506704,,0.006686869010622152,0.0008536899607241468,0.045928878358722273,0.002208080628312437,0.48188726526952647,3.5636310574874834e-05,,0.0008950196463612795,0.0006440894121358296,0.0010135261939534668,,0.020403580162931746,,,,,0.2179518863416776,0.002020093818386396,0.0223519796286823,0.0001713284162253598,0.0010457886526395964,0.0077727221544406,,,0.001804483596121251,,0.0012454785113047233,2.53038891655916e-05,,2.6358217880824587e-06,,,,,3.384395175897877e-05,0.07314922082999287,0.0010208010620885747,,0.0034459679728674835,3.16298614569895e-06,0.00016099599481607656,,1.5182333499354964e-05,,,,,,,,0.006209785266979227,0.07082010326517169,,,,,0.022457096201591028,,0.0035413847215960683,4.6179597727204666e-05,,8.118331107293973e-05,7.62279661113447e-05,,0.002101382562330859,,,,0.0010059350272037897,H2029
2695,0.001506057648115953,,,,0.03168610383855953,,0.00046763904783986645,,,,,,,0.02440386851153399,,,,,,,0.0092348913600437,,0.13095956149608187,0.0056892302335348555,,,0.002546126496465581,,0.24795905569504734,,,0.0017889720522237503,,1.743074527678373e-05,,,0.0013975538372805892,,,,,0.0008073838699802548,0.010215035575222844,,,,,,,0.0007304410535513751,8.457521376900983e-05,,0.011981626137949184,0.04235392622896037,,0.0006426684841398784,0.0006291570780377559,,6.590678243706985e-05,,0.34722766574885366,,7.023868363011668e-05,0.0007784013881886795,0.126430661939256,,0.00032582085401988047,,,,,H2029
2696,,,0.001596953089450258,,0.008425667951472036,,0.00010389688197546262,,,,,,,0.0020570527840461646,,,,,,,0.001412786636730301,,0.10301528792515713,0.0032653155079333967,,,0.0001469323417175832,,0.1579992055316599,,,0.06858502150823677,,0.0007021741556453347,0.0021461825965022724,,0.019833967508649814,0.0011721888826328082,,,0.006136350259700015,0.006511117388287648,0.009895518763987844,,0.0006030238317296648,,,0.0003832054540272647,,0.001579021647891041,,,0.0011926518218239146,0.01386722759028639,,0.001044770168494373,0.00061916212913296,3.406973896251211e-05,0.0006775975328024079,,0.36062660473217073,,,0.1912641392053671,0.03388314649122826,,0.00013522416517009448,0.0002746674930600047,0.0003262467573097522,,0.00048362152675887935,H2029
2697,,,0.0031254043000696363,,0.028219485813452756,,0.0001259286988057255,,,,,,,0.0028894654255761393,,,,,,,0.010088287982103119,,0.01847613296286097,0.003832916747949147,,,4.562634014700198e-05,,0.12642653287266276,,,0.15616983705515838,0.049489674455049135,0.0024682836100858143,0.015628238202752102,,0.04409309233432874,2.139368393559427e-05,,,0.002589345499275859,0.00935988880962298,0.060882064630420576,0.03165271582171417,,0.029034270856611217,,0.00013393865629819914,,0.006004324971478468,,,0.015842682001443013,0.0181150765244977,0.00962624524421448,0.003544051318885128,0.000520241669542816,,,,0.1867110952308916,,,0.14535233876563922,0.010301920645858081,,,7.067013129435641e-05,0.0016477192305087316,6.255878193488939e-05,0.0074485507249315705,H2029
2698,,,0.0015714478172116006,,,,0.00015382589790545679,,,,,,,0.001724618672258695,,,,,,,0.002681308766897104,,0.014806479596615872,0.001053090568627421,,,2.019715479950994e-05,,0.06230975098982435,,,0.06018533782634509,,0.00011889027879279096,0.008072639012649534,,0.004069126236147754,,,,0.0003429149363527607,0.007891956357551215,0.02136225769691735,0.003800231142789954,,,,,,0.0020832546372121555,,,0.027488546029752488,0.002686221588334822,,0.0029106829411337004,7.227306203932747e-05,,0.00020109815751728275,,0.17505037825449854,,,0.5468035764466677,0.04782675339142981,,0.0001355938716810343,,0.0019970073275277613,,0.002580541340519008,H2029
2699,0.00011203321426821134,,,,,,0.0005830567460835265,,,,,,,0.0031774676701992253,,,,,,,3.559651182419316e-05,,0.005183275649505249,0.013054037521748661,,,,,0.14279848280204446,,,,,0.00020167995367814824,,,0.029565575329378656,0.0012724996677322762,,,0.004758941026966425,,0.007040243822996798,,0.010400635211182105,,,,,,,,0.16311168773650755,0.01278953426249977,,,0.00035798191777871305,,0.0025731336890026544,,0.5197534422230293,,,,0.08304686376579634,,0.0001838312777776321,,,,,H2029
2700,9.336775751478734e-05,,0.03224296056541422,0.0009959215843084689,0.038560944013806525,0.00043571678299363906,0.034016959873983454,0.00021785810086783714,0.0004979607921542344,6.22451716765249e-05,0.0009959215843084689,,0.0006224517167652488,0.015841401132368284,0.010239324056321749,0.01282252164058714,0.008496480174665784,0.0003734698675432197,0.0013693943581415124,0.00435716782993639,0.04226442913652897,0.0009648010328730832,0.03933895779969117,0.017210786771640327,0.008994414810211604,0.003267861341003173,0.004326041465921357,6.22451716765249e-05,0.13003031301555745,0.0001556129291913122,0.00018673551502957467,0.02340417757527778,,0.0005913282590400393,0.0013382709004163028,0.0003112258583826244,3.112258583826245e-05,0.0009959215843084689,0.0001244903433530498,,0.0016183733010737174,9.336775751478734e-05,0.025458285097084084,9.336775751478734e-05,3.112258583826245e-05,0.0003112258583826244,9.336775751478734e-05,,0.00021785810086783714,0.0005913282590400393,0.0005602077076046536,3.112258583826245e-05,6.22451716765249e-05,0.18826044530022715,,0.0001244903433530498,0.0011515359666446929,0.0006224517167652488,0.0009336775751478733,,0.30674435947401735,0.00018673551502957467,6.22451716765249e-05,0.0007158191836510539,0.027730219041199138,0.00504186064957241,0.0028944001923294246,3.112258583826245e-05,6.22451716765249e-05,0.0003423493161078341,9.336775751478734e-05,H2029
2701,,,0.01278126129862652,0.0008630921542808421,0.2340554661183054,,0.027221144404984007,0.00042779260487204804,6.754635401771166e-05,0.0010507207683845676,6.004126239393313e-05,,2.2515433692447054e-05,0.0024917073600130278,0.0007054833772685257,0.0011332759821405737,0.07918661798116033,2.2515433692447054e-05,0.001816243819835911,0.00043529954940879406,0.00427792604872048,3.0020631196966565e-05,0.0032272185154285375,0.0001275873517097923,0.0001275873517097923,0.00024016452017202754,7.505144564149018e-06,0.000495339223591612,0.10603267986115955,0.0005328660052197672,1.5010289128298037e-05,0.010702319419319421,1.5010289128298037e-05,0.020796751034385063,2.2515433692447054e-05,1.5010289128298037e-05,2.2515433692447054e-05,0.00018762861410372543,0.00010507207683845675,,0.06460419292723453,1.5010289128298037e-05,0.002123954429323798,0.008188101813770254,0.00029269936743291975,0.0004428038469270151,6.754635401771166e-05,7.505144564149018e-06,0.007385049333672232,0.04581883185939994,0.0009756672051282573,0.00036024598615248387,1.5010289128298037e-05,0.0375106348151529,0.00129088475915289,8.255653726526869e-05,0.0012383493824882931,8.255653726526869e-05,3.752572282074509e-05,7.505144564149018e-06,0.11908406940025677,6.004126239393313e-05,9.756672051282573e-05,0.16514325054172174,0.020916819794676602,0.01066481116682094,0.00019513370572750397,,0.003962719082769947,7.505144564149018e-06,,H2029
2702,,,0.006860875839715308,0.0006247684358453344,0.19938202413629316,,0.000358663912759724,,1.156977482016555e-05,6.941871509392603e-05,2.313958272679747e-05,5.7849039533159604e-05,5.7849039533159604e-05,0.0008793026216408508,1.156977482016555e-05,2.313958272679747e-05,0.14576772143401467,1.156977482016555e-05,2.313958272679747e-05,0.0004396529651437439,9.255839708012261e-05,5.7849039533159604e-05,0.000728898162809542,2.313958272679747e-05,0.00010412807264088905,8.098839065469246e-05,1.156977482016555e-05,0.00046279033107729446,0.030382276388439235,0.0006710464763590725,0.00010412807264088905,0.017632340399270665,4.6279033107729444e-05,0.05045586862246051,0.0016660491622542248,,1.156977482016555e-05,1.156977482016555e-05,0.00011569774820165547,1.156977482016555e-05,0.0005669200580415021,,0.006444383401031576,0.009475666190584132,0.00012726775462708562,6.941871509392603e-05,2.313958272679747e-05,,0.04144311518287924,0.06424696953540567,0.004199830608859206,0.0002545351783895075,,0.002545351783895075,0.017667048102494306,0.00013883743018785206,0.002776748603757041,,1.156977482016555e-05,1.156977482016555e-05,0.16820166909250836,2.313958272679747e-05,4.6279033107729444e-05,0.2219086139006269,0.000728898162809542,0.0003123842179226672,0.00021982582084254453,,0.0012726775462708563,1.156977482016555e-05,,H2029
2703,6.835455611059359e-06,,0.05568157027529886,0.00028709023256396276,0.3015735244087535,,0.0003759496367238533,1.3670911222118719e-05,4.1012649289473864e-05,9.569646293171331e-05,2.0506366833178074e-05,,0.00013670911222118717,0.004367853688537344,0.0009911414854880186,0.000170886390276484,0.15337396835754247,2.7341906821119722e-05,0.0006562032324004048,0.0001298737409870101,0.002153171470674578,4.1012649289473864e-05,0.002002788662794157,0.0003075959243820826,4.7848231465856654e-05,0.0007929127665060032,,2.0506366833178074e-05,0.03123800936078305,6.835455611059359e-06,,0.0051675988730866445,0.00027341906821119717,0.21085339905219977,2.7341906821119722e-05,,3.417727805529679e-05,5.468360270003373e-05,4.1012649289473864e-05,0.00010253183416589039,0.004436220057411459,3.417727805529679e-05,0.0011620278757645023,0.0038620353734394176,5.468360270003373e-05,3.417727805529679e-05,3.417727805529679e-05,4.7848231465856654e-05,0.029324130728278157,0.03808709183833198,0.0008681031157351854,0.000293924760029317,,0.0052701378792875285,0.0038620353734394176,0.00027341906821119717,0.0010184838141935495,6.835455611059359e-06,2.0506366833178074e-05,,0.03608440653721862,6.835455611059359e-06,6.835455611059359e-06,0.09987290766277959,0.0025838099836536085,0.0013465854303937519,0.00016405101904230687,,0.0001230381588106273,6.835455611059359e-06,,H2029
